"studyName" "downloaded" "metadata" "imported" "PCAmodel_677" "PCAmodel_1399" "PCAmodel_536" "title"
"2875" "SRP074752" "3" "5" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of STAR-PROM Barcodes"
"2876" "SRP074795" "2" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Proteogenomic Reveals Biomarkers and Therapeutic Targets in Lymphoid Cancer"
"2877" "SRP074837" "6" "8" "FALSE" "FALSE" "FALSE" "FALSE" "MEIS2 is a novel oncogenic partner in AML1-ETO positive AML [RNA-Seq human]"
"2878" "SRP074852" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "DNMT and HDAC inhibitors globally induce cryptic TSSs encoded in long terminal repeats"
"2879" "SRP074894" "100" "307" "TRUE" "TRUE" "TRUE" "TRUE" "Mapping heterogeneity in a patient-derived melanoma culture by single-cell RNA-seq"
"2880" "SRP074904" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Total RNAseq of human putamen and caudate nucleus tissues in healthy control and Bipolar Disorder individuals"
"2881" "SRP075000" "8" "13" "FALSE" "FALSE" "FALSE" "FALSE" "Analysis of chromosomal aberrations and recombination by allelic bias in RNA-Seq"
"2882" "SRP075002" "3" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Convergent roles of ATF3 and CSL in chromatin control of CAF activation [RNA-seq]"
"2883" "SRP075029" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Bulk RNA-Seq validation"
"2884" "SRP075051" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "microRNAs with an AAGUGC seed motif constitute an integral part of a signaling network driving NSCLC cell proliferation"
"2885" "SRP075061" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis in HT29 and SW480 cells depleted of Prdx2"
"2886" "SRP075117" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of an NKX3.1-G9a-UTY regulatory network that controls prostate differentiation (Human_RWPE1_RNA-Seq)"
"2887" "SRP075118" "36" "36" "TRUE" "FALSE" "TRUE" "FALSE" "Plasma cell mitochondrial pyruvate import controls the duration of humoral immunity."
"2888" "SRP075211" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Regulation of highly expressed hCINAP on translatome"
"2889" "SRP075227" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"2890" "SRP075236" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "Identification of histology-correlated intra-tumor genomic heterogeneity through stimulated Raman scattering micro-dissection sequencing"
"2891" "SRP075248" "100" "1187" "TRUE" "FALSE" "TRUE" "FALSE" "Zika Virus Disrupts Phospho-TBK1 Localization and Mitosis in Human Neural Stem Cell Model Systems"
"2892" "SRP075250" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome sequencing wide functional analysis of human mesenchymal stem cells"
"2893" "SRP075253" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression profiling study by RNA-seq for identifying genes associated with epithelial-mesenchymal transition and acquired resistance to ALK inhibitors"
"2894" "SRP075264" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Post-transcriptional manipulation of TERC reverses molecular hallmarks of telomere disease"
"2895" "SRP075272" "46" "48" "TRUE" "FALSE" "TRUE" "FALSE" "Splicing towards noncoding isoforms in colorectal carcinoma is associated with tumor hypoxia and the DNA damage response"
"2896" "SRP075273" "2" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq analysis of primary patient samples to characterize the CNS leukemia"
"2897" "SRP075278" "13" "22" "FALSE" "FALSE" "FALSE" "FALSE" "An extensive program of periodic alternative splicing linked to cell cycle progression"
"2898" "SRP075289" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Uridylation-mediated RNA quality control pathway in mammalian cytoplasm [RNA-Seq]"
"2899" "SRP075318" "9" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"2900" "SRP075319" "4" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq expression profiling of hepatocellular carcinoma and adjacent non-tumor liver tissues"
"2901" "SRP075325" "7" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Improved calibration of RNA-seq expression data using whole cell spike-ins"
"2902" "SRP075346" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"2903" "SRP075354" "2" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis of human cumulus cells reveals hypoxia as the main determinant of follicular senescence."
"2904" "SRP075376" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "MCF10A H-Ras RNA-Seq"
"2905" "SRP075377" "100" "1600" "TRUE" "FALSE" "TRUE" "FALSE" "RNA Sequencing of Single Human Islet Cells Reveals Type 2 Diabetes Genes"
"2906" "SRP075378" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Activin/Smad2-induced H3K27me3 reduction is crucial to initiate mesendoderm differentiation of ES Cells"
"2907" "SRP075396" "54" "54" "TRUE" "TRUE" "TRUE" "TRUE" "Xenograft sequencing to elucidate molecular events following anti-CD44 treatment"
"2908" "SRP075406" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Epigenetic siRNA and chemical screens identify SETD8 inhibition as a new therapeutic strategy of p53 reactivation in high-risk Neuroblastoma."
"2909" "SRP075415" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis of virus infected tissues"
"2910" "SRP075430" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"2911" "SRP075449" "94" "94" "TRUE" "TRUE" "TRUE" "TRUE" "Nuclear Surveillance of long intervening noncoding RNA"
"2912" "SRP075467" "100" "221" "TRUE" "TRUE" "TRUE" "TRUE" "Characterisation of EZH2-deficient human embryonic stem cells [single cell RNA-seq]"
"2913" "SRP075475" "100" "770" "TRUE" "TRUE" "TRUE" "TRUE" "Multilineage communication regulates human liver bud self-organization from pluripotency I"
"2914" "SRP075478" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Targeting Taxane-Platin Resistant Lung Cancers with JumonjiC Lysine Demethylase Inhibitors (RNA-Seq)"
"2915" "SRP075484" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Epigenetic targeting of immunocheckpoint PD-L1 by BET bromodomain inhibition"
"2916" "SRP075496" "100" "1062" "TRUE" "FALSE" "TRUE" "FALSE" "Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns."
"2917" "SRP075535" "100" "181" "TRUE" "TRUE" "TRUE" "TRUE" "Single cell gene expression profiling in normal HSCs and CML stem cells"
"2918" "SRP075555" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "FRY Inhibits Breast Cancer Progression and Metastasis through Activation of the Hippo/Yap Kinase Cascade"
"2919" "SRP075557" "8" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Raw sequence reads"
"2920" "SRP075564" "16" "26" "FALSE" "FALSE" "FALSE" "FALSE" "Homo Sapiens and Mus musculus Transcriptome of Multiple Myeloma before and after LCL161 Treatment"
"2921" "SRP075565" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "ZBTB33 (Kaiso) Differentially Regulates Cell Cycle Through cyclin D1 and cyclin E1 in a Cell Specific Manner [RNA-seq]"
"2922" "SRP075578" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Regulation of DNA methylation landscape in human somatic cell reprogramming by miR-29 family (RNA-seq)"
"2923" "SRP075583" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression analysis of C4-2 cells treated with ACLY inhibitor and Enzalutamide"
"2924" "SRP075592" "3" "63" "FALSE" "FALSE" "FALSE" "FALSE" "RNA Sequencing of Induced Epithelial-Mesenchymal Transition in Human Breast Cancer Cell Lines."
"2925" "SRP075605" "17" "50" "FALSE" "FALSE" "FALSE" "FALSE" "Chemical Enhancement of Direct Cardiac Reprogramming In Vitro and In Vivo"
"2926" "SRP075608" "14" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Next Generation Sequencing Facilitates Quantitative Analysis of HIV-1 Latency in Central Memory T Cells"
"2927" "SRP075613" "100" "314" "TRUE" "TRUE" "TRUE" "FALSE" "Next generation sequencing of esophageal squamous cell carcinoma (ESCC) cell line KYSE-180 single cell transcriptomes for radio-resistance analysis"
"2928" "SRP075643" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome of RA-responsive and RA-resistant breast cancer cell lines"
"2929" "SRP075645" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Glutamine Deficiency Occurs in Regions of Solid Tumours and Promotes Dedifferentiation through Inhibition of Histone Demethylation"
"2930" "SRP075647" "1" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of novel recurrent ETV6-IGH fusions in primary central nervous system lymphoma using high throughput RNA sequencing"
"2931" "SRP075651" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq analysis of human cardiosphere cells with different tubule supportive potential"
"2932" "SRP075704" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Mosaic-Seq of beta-globin locus (pooled infection)"
"2933" "SRP075705" "6" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Mosaic-Seq of beta-globin locus (separate infection)"
"2934" "SRP075706" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Mosaic-Seq TNF-alpha treatment versus mock"
"2935" "SRP075707" "60" "60" "TRUE" "TRUE" "TRUE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Mosaic-Seq of 15 SEs, 71 HSs, 241 sgRNAs"
"2936" "SRP075709" "11" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Multiplexed engineering and analysis of endogenous enhancer activity in single cells: Human/mouse mixing Drop-Seq experiments for K562 and MEFs"
"2937" "SRP075717" "9" "28" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"2938" "SRP075725" "20" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Raw sequence reads"
"2939" "SRP075759" "29" "32" "TRUE" "FALSE" "TRUE" "FALSE" "Hepatic transcriptome of pediatric hepatoblastoma."
"2940" "SRP075770" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Evaluation of the immunogenicity of live-attenuated influenza vaccines in nasal epithelial cells in primary differentiated human nasal epithelial cells [RNA-Seq]"
"2941" "SRP075776" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Analysis of polysomal enrichment and depletion of mRNA in untreated and TGF-beta treated MCF-10A and MCF7 cells"
"2942" "SRP075805" "1" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression profile of regenerated CD8aa T cells and CD8aß T cells from LMP2 T-iPSCs"
"2943" "SRP075806" "100" "123" "TRUE" "TRUE" "TRUE" "TRUE" "RNA-sequencing of human skeletal myocytes from healthy, obese, and type 2 diabetic subjects"
"2944" "SRP075807" "2" "6" "FALSE" "FALSE" "FALSE" "FALSE" "E-cadherin loss induces autocrine activation of oncogenic growth factor signalling in metastatic lobular breast cancer."
"2945" "SRP075808" "1" "1" "FALSE" "FALSE" "FALSE" "FALSE" "The genome wide transcriptional profiling of periodontitis-associated fibroblasts identified DLX5 and RUNX2 as central regulatory elements [RNA-seq]"
"2946" "SRP075823" "7" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Hydrogel scaffolds promote neural gene expression and structural reorganization in human astrocyte cultures"
"2947" "SRP075876" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Cerebral Organoids Recapitulate Epigenomic Signatures of the Human Fetal Brain"
"2948" "SRP075880" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Effect of SF3B1 suppression in cancer cells with different SF3B1 copy-number levels"
"2949" "SRP075882" "4" "21" "FALSE" "FALSE" "FALSE" "FALSE" "Human basal-like breast cancer cell line HCC1143 treated with BET inhibitor JQ1 in combination with MEK inhibitor Trametinib or PI3K/mTOR inhibitor BEZ235"
"2950" "SRP075911" "8" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Targeted differentiation of regional ventral neuroprogenitors and related neuronal subtypes from human pluripotent stem cells"
"2951" "SRP075919" "9" "20" "FALSE" "FALSE" "FALSE" "FALSE" "A Basal Stem Cell Signature Identifies Aggressive Prostate Cancer Phenotypes"
"2952" "SRP075920" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Human Cactin interacts with DHX8 and SRRM2 to assure efficient pre-mRNA splicing and sister chromatid cohesion."
"2953" "SRP075940" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Effects on siProx1 and siTie2 in HDLEC"
"2954" "SRP075958" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "PNET animal model: new insights"
"2955" "SRP075965" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "PHF20 readers link methylation of histone H3K4 and p53 with H4K16 acetylation"
"2956" "SRP075966" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Transcription control by the ENL YEATS domain in acute leukemia [RNA-seq]"
"2957" "SRP075977" "37" "39" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome signatures of human induced pluripotent stem cell-derived cardiomyocytes classify cardiomyocyte subtype populations"
"2958" "SRP075990" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Directed differentiation of human embryonic stem cells to corneal endothelial cell-like cells: A transcriptomic analysis"
"2959" "SRP076036" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Next Generation Sequencing Facilitates Quantitative Analysis of human patient derived primary Glioblastoma (GBM) cancer cell Transcriptomes"
"2960" "SRP076037" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "KSHV LANA upregulates the expression of EGFL7 proteins in BJAB cells"
"2961" "SRP076073" "6" "9" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of Human pneumonias"
"2962" "SRP076085" "4" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Total RNA sequencing of WT intestinal orgaonids."
"2963" "SRP076097" "39" "45" "TRUE" "FALSE" "TRUE" "FALSE" "TLR2/1 ligand and IFN-g inducible genes in human monocyte-derived macrophages (MDMs)"
"2964" "SRP076099" "17" "47" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"2965" "SRP076104" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "The DPYSL2 gene connects mTOR and schizophrenia"
"2966" "SRP076105" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Whole-transcriptome profilings between a pair of HCA7-derived KRAS-wildtype cetuximab sensitive and resistant colon cancer cells from 3D culture"
"2967" "SRP076139" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "ATAC-seq data from 3 cancer cell lines and RNA-seq data from 1 cancer cell line"
"2968" "SRP076162" "4" "8" "FALSE" "FALSE" "FALSE" "FALSE" "L1CAM dependent transcriptional programs in brain metastatic cells"
"2969" "SRP076175" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "BRD4 localization to lineage-specific enhancers is associated with a distinct transcription factor repertoire [mRNA-Seq]"
"2970" "SRP076176" "12" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Quantitative profiling of the UGT transcriptome in human drug metabolizing tissues [Total RNA]"
"2971" "SRP076210" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Nuclear Actin Regulates Inducible Transcription by Enhancing RNA Polymerase II Clustering"
"2972" "SRP076222" "28" "28" "TRUE" "FALSE" "TRUE" "FALSE" "Adaptation of the Kinome Promotes Resistance to BET Bromodomain Inhibitors in Ovarian Cancer"
"2973" "SRP076224" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Perlman syndrome nuclease DIS3L2 controls cytoplasmic non-coding RNAs and provides surveillance pathway for maturing snRNAs"
"2974" "SRP076230" "1" "4" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of HCT116 and HCT116-DKO colon cancer cell lines"
"2975" "SRP076235" "49" "59" "TRUE" "TRUE" "TRUE" "FALSE" "RNA-Seq data for AKT, BAD, ERBB2, IGF1R, RAF1 and KRAS(G12V) overexpressed samples with twelve green fluorescent protein control samples using human mammary epithelial cells"
"2976" "SRP076260" "33" "34" "TRUE" "FALSE" "TRUE" "FALSE" "Epigenomic remodeling of the PAX8 cistrome in high grade serous ovarian cancer [RNA-Seq]"
"2977" "SRP076270" "13" "13" "FALSE" "FALSE" "FALSE" "FALSE" "Comparison of human brain and spinal cord neural stem cells (NSCs)"
"2978" "SRP076277" "18" "28" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of Tissue-Specific Protein-Coding and Noncoding Transcripts across 14 Human Tissues Using RNA-seq"
"2979" "SRP076297" "28" "41" "TRUE" "FALSE" "TRUE" "FALSE" "Genes that mediate leptomeningeal metastasis from breast and lung solid tumor primaries"
"2980" "SRP076307" "100" "1189" "TRUE" "FALSE" "TRUE" "FALSE" "Single cell RNA-seq of human pancreatic endocrine cells from Juvenile, adult control and type 2 diabetic donors."
"2981" "SRP076334" "100" "228" "TRUE" "TRUE" "TRUE" "FALSE" "Identification of rare, dormant and therapy resistant stem cells in acute lymphoblastic leukemia"
"2982" "SRP076388" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"2983" "SRP076426" "52" "58" "TRUE" "TRUE" "TRUE" "TRUE" "The rectal mucosal transcriptome of men who have sex with men (MSM) engaging in condomless receptive anal intercourse (CRAI) compared with men who have never engaged in anal intercourse (controls)"
"2984" "SRP076434" "2" "3" "FALSE" "FALSE" "FALSE" "FALSE" "mRNA-Seq of human severe pneumonia"
"2985" "SRP076437" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Raw sequence reads"
"2986" "SRP076454" "3" "3" "FALSE" "FALSE" "FALSE" "FALSE" "The different gene expression profile of knockdown LRP5/6 or knockdown ß-catenin in hepG2 cell line through RNA-Seq"
"2987" "SRP076456" "22" "23" "TRUE" "FALSE" "TRUE" "FALSE" "Aberrant transcriptional networks in neurogenesis of Paroxysmal Kinesigenic Dyskinesia-induced pluripotent stem cell lines though neural induction method of dual inhibition of SMAD signaling"
"2988" "SRP076462" "17" "18" "FALSE" "FALSE" "FALSE" "FALSE" "The ß-catenin/CBP-antagonist ICG-001 inhibits pediatric glioma tumorigenicity in a Wnt-independent manner"
"2989" "SRP076475" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression by high-throughput sequencing of T47D-MTVL human breast cancer cells upon H1.4 knock-down and multiple H1 variants"
"2990" "SRP076490" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Homo sapiens Transcriptome or Gene expression"
"2991" "SRP076496" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Normal stroma suppresses cancer cell proliferation via mechanosensitive regulation of JMJD1a-mediated transcription [RNA-Seq]"
"2992" "SRP076513" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "Next Generation Sequencing Analysis of control and DEHP exposure HepG2 cell Transcriptomes"
"2993" "SRP076519" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Next Generation Sequencing of liver and subcutaneous fat tissues obtained from obese subjects"
"2994" "SRP076532" "46" "48" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome analysis of human monocytes 6h after stimulation with pathogens/vitamins"
"2995" "SRP076536" "1" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Direct interaction of MYCN and p53 regulate transcriptional responses in neuroblastoma [RNA-Seq]"
"2996" "SRP076553" "14" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Differential gene expression of human melanoma cells [RNA-seq]"
"2997" "SRP076581" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of PDX"
"2998" "SRP076599" "19" "20" "FALSE" "FALSE" "FALSE" "FALSE" "Immune-restricted epigenetic reader SP140 maintains macrophage identity and activation states critical to intestinal homeostasis [RNA-seq]"
"2999" "SRP076616" "5" "16" "FALSE" "FALSE" "FALSE" "FALSE" "MHC Transcriptomic landscape at haplotype-specific resolution"
"3000" "SRP076627" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "CD4+ T Cells Gene Expression-Based Biomarkers in Juvenile Idiopathic Arthritis (JIA)"
